Año;Dia;Mes;Fecha;Hora;Temp out;Hi Temp;Low Temp;Out Hum;Dew;Wind Speed;Wind Dir;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Bar  ;Rain;Rain Rate;Solar Rad;Solar Energy;Hi Solar Rad;UV  Index;UV  Dose;Hi  UV;Heat D-D;Cool D-D;In Temp;In Hum;In Dew;In Heat;In EMC;In Air Density;ET ;Wind Samp;Wind Tx;ISS Recept;Arc. Int.
2020;17;1;17/01/2020;14:00:00;34,9;34,9;34,3;53;23,9;1,3;WNW;4,83;4;WSW;34,9;42,1;42,1;---;754,3;0;0;729;62,7;773;6,1;2,61;7;0;0,69;25,9;44;12,7;25,7;8,18;1,155;0,56;1402;1;100;60
2020;17;1;17/01/2020;15:00:00;35,6;35,6;34,9;46;22,2;1,3;W;4,83;3,6;W;35,6;40,9;40,9;---;753,8;0;0;610;52,47;675;4;1,71;5;0;0,718;26,4;45;13,5;26,2;8,36;1,1514;0,48;1402;1;100;60
2020;17;1;17/01/2020;16:00:00;35,8;35,9;35,4;46;22,4;0,9;WNW;3,22;3,1;W;35,8;41,4;41,4;---;753,5;0;0;437;37,59;527;1,8;0,77;2,8;0;0,727;26,1;41;11,8;25,7;7,75;1,1539;0,36;1402;1;100;60
2020;17;1;17/01/2020;17:00:00;35;35,8;35;51;23,4;0,4;NW;1,61;1,8;W;35;41,4;41,4;---;753,5;0;0;229;19,7;338;0,3;0,13;0,9;0;0,694;29,1;52;18,2;30,3;9,36;1,1346;0,18;1405;1;100;60
2020;17;1;17/01/2020;18:00:00;30,7;35;30,7;65;23,4;0;NW;0;1,3;NW;30,7;35,6;35,6;---;753,6;0;0;42;3,61;116;0;0;0;0;0,516;30;54;19,7;31,9;9,73;1,1289;0,05;1403;1;100;60
2020;17;1;17/01/2020;19:00:00;28,1;30,7;28,1;75;23,3;0;---;0;0;---;28,1;31,7;31,7;---;753,8;0;0;0;0;0;0;0;0;0;0,407;29,7;56;20;31,6;10,04;1,1301;0;1403;1;100;60
2020;17;1;17/01/2020;20:00:00;27;28,1;27;79;23;0;NW;0;0,4;NW;27;29,7;29,7;---;754,6;0;0;0;0;0;0;0;0;0;0,361;29,2;58;20,1;31,1;10,35;1,1329;0,03;1402;1;100;60
2020;17;1;17/01/2020;21:00:00;25,8;27;25,8;82;22,5;0;---;0;0;---;25,8;28;28;---;755,1;0;0;0;0;0;0;0;0;0;0,313;28,7;60;20,2;30,6;10,75;1,1351;0,03;1401;1;100;60
2020;17;1;17/01/2020;22:00:00;25,3;25,8;25,3;83;22,2;0;---;0;0;---;25,3;27,3;27,3;---;755,2;0;0;0;0;0;0;0;0;0;0,292;28,3;61;20;29,9;10,95;1,1372;0,03;1400;1;100;60
2020;17;1;17/01/2020;23:00:00;25,4;25,4;25,1;83;22,3;0;NW;0;0,4;NW;25,4;27,4;27,4;---;755,2;0;0;0;0;0;0;0;0;0;0,294;27,9;62;20;29,5;11,1;1,1386;0,03;1401;1;100;60
2020;18;1;18/01/2020;0:00:00;24,8;25,7;24,8;83;21,7;0;---;0;0;---;24,8;26,7;26,7;---;755,1;0;0;0;0;0;0;0;0;0;0,271;27,6;63;19,9;29,1;11,32;1,1398;0,03;1403;1;100;60
2020;18;1;18/01/2020;1:00:00;23,9;24,8;23,9;85;21,3;0;---;0;0;---;23,9;25,6;25,6;---;754,8;0;0;0;0;0;0;0;0;0;0,234;27,3;64;19,9;28,6;11,53;1,1407;0,03;1404;1;100;60
2020;18;1;18/01/2020;2:00:00;23,3;23,9;23,3;85;20,6;0;---;0;0;---;23,3;24,5;24,5;---;754,2;0;0;0;0;0;0;0;0;0;0,206;26,9;65;19,8;28,2;11,74;1,1411;0,03;1402;1;100;60
2020;18;1;18/01/2020;3:00:00;22,9;23,3;22,9;86;20,4;0;---;0;0;---;22,9;24,1;24,1;---;754,3;0;0;0;0;0;0;0;0;0;0,19;26,6;65;19,5;27,7;11,75;1,143;0,03;1371;1;100;60
2020;18;1;18/01/2020;4:00:00;22,6;22,9;22,6;86;20,1;0;NW;0;0,4;NW;22,6;23,8;23,8;---;754,3;0;0;0;0;0;0;0;0;0;0,178;26,4;66;19,5;27,5;11,96;1,1438;0,03;1400;1;100;60
2020;18;1;18/01/2020;5:00:00;22,1;22,6;22,1;86;19,6;0;---;0;0;---;22,1;23,1;23,1;---;755,1;0;0;0;0;0;0;0;0;0;0,155;26,1;67;19,5;27,2;12,17;1,1462;0,03;1380;1;100;60
2020;18;1;18/01/2020;6:00:00;21,9;22,2;21,9;86;19,4;0;NW;0;0,4;NW;21,9;22,9;22,9;---;755,5;0;0;0;0;0;0;0;0;0;0,148;25,9;68;19,5;26,9;12,41;1,1476;0,03;1403;1;100;60
2020;18;1;18/01/2020;7:00:00;22,1;22,1;21,7;87;19,8;0;---;0;0;---;22,1;23,2;23,2;---;756;0;0;11;0,95;35;0;0;0;0;0,157;25,7;68;19,3;26,7;12,42;1,1495;0;1399;1;100;60
2020;18;1;18/01/2020;8:00:00;25,2;25,2;22,1;82;21,9;0;NW;0;0,4;NW;25,2;27,1;27,1;---;756,3;0;0;100;8,6;199;0,2;0,09;0,7;0;0,287;25,7;69;19,6;26,7;12,62;1,1497;0,08;1373;1;100;60
2020;18;1;18/01/2020;9:00:00;27,9;27,9;25,2;77;23,5;0;NW;0;1,3;NW;27,9;31,6;31,6;---;756,7;0;0;204;17,55;350;1,3;0,56;2,1;0;0,4;26,1;68;19,7;27,3;12,39;1,1483;0,13;1402;1;100;60
2020;18;1;18/01/2020;10:00:00;30,7;30,7;27,9;65;23,4;0,4;WNW;1,61;2,2;W;30,7;35,6;35,6;---;756,7;0;0;514;44,21;636;3,3;1,41;4,6;0;0,516;27,1;67;20,4;28,6;12,14;1,1436;0,36;1401;1;100;60
2020;18;1;18/01/2020;11:00:00;31,9;31,9;30,7;62;23,8;0,4;NNW;1,61;2,2;WSW;31,9;37,6;37,6;---;756,2;0;0;696;59,86;751;5,6;2,4;6,7;0;0,567;28,4;66;21,4;30,8;11,89;1,1359;0,48;1404;1;100;60
2020;18;1;18/01/2020;12:00:00;34;34;31,9;60;25,1;0,9;WNW;3,22;3,1;WSW;34;42,4;42,4;---;755,4;0;0;782;67,26;802;7,4;3,17;7,7;0;0,653;29,8;65;22,5;33,6;11,63;1,1276;0,56;1403;1;100;60
2020;18;1;18/01/2020;13:00:00;35,2;35,2;33,9;54;24,5;0,9;WNW;3,22;3,1;WSW;35,2;43,3;43,3;---;754,4;0;0;795;68,38;803;7,6;3,26;7,8;0;0,701;31,1;64;23,4;35,7;11,33;1,1194;0,58;1364;1;99,7;60
2020;18;1;18/01/2020;14:00:00;35,7;35,8;35;52;24,3;1,3;W;4,83;4;WNW;35,7;43,7;43,7;---;753,7;0;0;737;63,39;775;6,4;2,74;7,2;0;0,722;32,1;63;24,1;38,2;11,16;1,1133;0,56;1403;1;100;60
2020;18;1;18/01/2020;15:00:00;35,6;35,8;35,4;48;22,9;0,9;W;3,22;3,1;NNE;35,6;41,7;41,7;---;753,1;0;0;621;53,41;687;4,2;1,8;5,4;0;0,72;32,7;62;24,4;39,5;10,93;1,1095;0,48;1403;1;100;60
2020;18;1;18/01/2020;16:00:00;34,8;35,8;34,8;53;23,8;0,9;NW;3,22;3,1;W;34,8;41,8;41,8;---;752,9;0;0;387;33,29;564;1,8;0,77;3;0;0,685;32,8;61;24,3;39,4;10,75;1,1092;0,3;1403;1;100;60
2020;18;1;18/01/2020;17:00:00;35;35,2;34,7;52;23,7;0,4;WNW;1,61;1,3;WNW;35;41,9;41,9;---;753;0;0;219;18,84;431;0,3;0,13;0,9;0;0,694;32,6;61;24,1;38,8;10,75;1,1106;0,18;1403;1;100;60
2020;18;1;18/01/2020;18:00:00;31,4;35;31,4;67;24,6;0;W;0;1,3;W;31,4;37,5;37,5;---;753,4;0;0;57;4,9;163;0;0;0;0;0,546;32,2;62;24;38,2;10,95;1,1128;0,05;1402;1;100;60
2020;18;1;18/01/2020;19:00:00;29,4;31,4;29,4;73;24;0;---;0;0;---;29,4;34,3;34,3;---;753,8;0;0;0;0;0;0;0;0;0;0,461;31,4;63;23,5;36,4;11,18;1,1169;0;1403;1;100;60
2020;18;1;18/01/2020;20:00:00;28,2;29,4;28,2;77;23,8;0;W;0;0,4;W;28,2;32,3;32,3;---;754,4;0;0;0;0;0;0;0;0;0;0,412;30,8;64;23,2;35,4;11,35;1,1206;0,03;1403;1;100;60
2020;18;1;18/01/2020;21:00:00;26,8;28,2;26,8;81;23,2;0;---;0;0;---;26,8;29,5;29,5;---;754,9;0;0;0;0;0;0;0;0;0;0,352;30,2;65;22,9;34,6;11,59;1,1244;0,03;1396;1;100;60
2020;18;1;18/01/2020;22:00:00;26,2;26,8;26,2;82;22,9;0;W;0;0,4;W;26,2;28,6;28,6;---;755,1;0;0;0;0;0;0;0;0;0;0,329;29,7;66;22,6;33,6;11,83;1,1273;0,03;1402;1;100;60
2020;18;1;18/01/2020;23:00:00;25,8;26,2;25,8;82;22,5;0;W;0;0,4;W;25,8;27,9;27,9;---;755,5;0;0;0;0;0;0;0;0;0;0,31;29,2;67;22,4;32,7;12,06;1,1302;0,03;1400;1;100;60
2020;19;1;19/01/2020;0:00:00;25,4;25,8;25,4;81;21,9;0;W;0;0,9;WSW;25,4;27,3;27,3;---;755,4;0;0;0;0;0;0;0;0;0;0,294;28,7;67;22;31,8;12,08;1,1324;0,03;1403;1;100;60
2020;19;1;19/01/2020;1:00:00;24,5;25,4;24,5;83;21,4;0;W;0;0,9;W;24,5;26,2;26,2;---;755,1;0;0;0;0;0;0;0;0;0;0,257;28,3;68;21,8;30,9;12,29;1,1339;0,03;1399;1;100;60
2020;19;1;19/01/2020;2:00:00;23,8;24,5;23,8;84;21;0;W;0;0,4;W;23,8;25,4;25,4;---;754,5;0;0;0;0;0;0;0;0;0;0,229;27,9;68;21,5;30,2;12,3;1,1348;0,03;1400;1;100;60
2020;19;1;19/01/2020;3:00:00;22,9;23,8;22,9;85;20,3;0;---;0;0;---;22,9;24,1;24,1;---;754,3;0;0;0;0;0;0;0;0;0;0,192;27,5;69;21,3;29,6;12,49;1,1365;0,03;1404;1;100;60
2020;19;1;19/01/2020;4:00:00;22,6;22,9;22,6;86;20,1;0;---;0;0;---;22,6;23,7;23,7;---;754,5;0;0;0;0;0;0;0;0;0;0,176;27,2;69;21;28,9;12,51;1,1387;0,03;1400;1;100;60
2020;19;1;19/01/2020;5:00:00;22,3;22,6;22,3;87;20;0;---;0;0;---;22,3;23,4;23,4;---;754,7;0;0;0;0;0;0;0;0;0;0,164;26,8;70;20,9;28,4;12,83;1,1405;0,03;1404;1;100;60
2020;19;1;19/01/2020;6:00:00;22,2;22,4;22,2;86;19,7;0;---;0;0;---;22,2;23,2;23,2;---;755,1;0;0;0;0;0;0;0;0;0;0,16;26,6;70;20,7;28,1;12,85;1,1422;0,03;1402;1;100;60
2020;19;1;19/01/2020;7:00:00;22,2;22,2;21,9;87;20;0;W;0;0,4;W;22,2;23,3;23,3;---;755,6;0;0;11;0,95;35;0;0;0;0;0,162;26,4;70;20,5;27,8;12,86;1,1443;0;1403;1;100;60
2020;19;1;19/01/2020;8:00:00;24,9;24,9;22,2;83;21,9;0;W;0;0,9;W;24,9;26,8;26,8;---;756,2;0;0;105;9,03;218;0,2;0,09;0,8;0;0,275;26,3;71;20,6;27,7;13,08;1,1453;0,08;1402;1;100;60
2020;19;1;19/01/2020;9:00:00;28,2;28,2;25;73;22,9;0;W;0;1,3;W;28,2;31,6;31,6;---;756,7;0;0;200;17,2;362;1,4;0,6;2,3;0;0,412;26,7;71;21;28,4;13,05;1,1437;0,13;1403;1;100;60
2020;19;1;19/01/2020;10:00:00;30,7;30,8;28,2;64;23,1;0,4;WNW;1,61;1,8;WSW;30,7;35,2;35,2;---;756,7;0;0;522;44,9;638;3,5;1,5;4,8;0;0,514;27,6;69;21,4;29,7;12,48;1,1397;0,36;1402;1;100;60
2020;19;1;19/01/2020;11:00:00;32,4;32,4;30,6;59;23,3;0,4;WSW;1,61;3,1;W;32,4;37,8;37,8;---;756,5;0;0;705;60,64;761;5,9;2,53;7;0;0,586;28,9;68;22,4;32,4;12,27;1,1324;0,48;1403;1;100;60
2020;19;1;19/01/2020;12:00:00;34,1;34,1;32,3;60;25,2;0,9;WNW;3,22;3,6;SSE;34,1;42,7;42,7;---;755,8;0;0;783;67,35;800;7,6;3,26;7,9;0;0,657;30,2;66;23,2;34,8;11,79;1,1251;0,56;1402;1;100;60
2020;19;1;19/01/2020;13:00:00;34,9;34,9;34,1;52;23,6;0,9;N;3,22;2,7;WNW;34,9;41,8;41,8;---;755;0;0;798;68,64;803;7,8;3,34;8;0;0,692;31,4;65;24,1;36,9;11,51;1,1176;0,58;1379;1;100;60
2020;19;1;19/01/2020;14:00:00;35,2;35,6;34,8;53;24,1;1,3;WNW;4,83;3,6;NNE;35,2;42,8;42,8;---;754,2;0;0;761;65,45;809;6,8;2,91;7,6;0;0,701;32,4;63;24,4;39,1;11,14;1,1122;0,58;1403;1;100;60
2020;19;1;19/01/2020;15:00:00;35,3;35,4;34,8;48;22,7;0,9;WNW;3,22;3,6;NW;35,3;41,1;41,1;---;753,5;0;0;620;53,33;696;4,3;1,84;5,6;0;0,708;33;62;24,7;40,4;10,92;1,1083;0,48;1404;1;100;60
2020;19;1;19/01/2020;16:00:00;35,5;35,5;35;50;23,5;0,9;W;3,22;4;W;35,5;42,2;42,2;---;753,4;0;0;487;41,89;545;2,1;0,9;3,1;0;0,715;33,3;61;24,7;40,8;10,75;1,1072;0,38;1400;1;100;60
2020;19;1;19/01/2020;17:00:00;35;35,5;35;52;23,7;0,9;W;3,22;3,1;W;35;41,9;41,9;---;753,5;0;0;311;26,75;454;0,4;0,17;1,1;0;0,694;33,2;61;24,6;40,4;10,75;1,1079;0,25;1402;1;100;60
2020;19;1;19/01/2020;18:00:00;31,7;35;31,7;59;22,7;0,4;W;1,61;1,8;WNW;31,7;36,2;36,2;---;753,8;0;0;64;5,5;176;0;0;0;0;0,558;32,8;61;24,3;39,4;10,75;1,1105;0,08;1402;1;100;60
2020;19;1;19/01/2020;19:00:00;29,7;31,7;29,7;68;23,2;0;W;0;0,4;W;29,7;34,1;34,1;---;754,2;0;0;0;0;0;0;0;0;0;0,475;32,1;62;23,9;37,9;10,96;1,1146;0;1401;1;100;60
2020;19;1;19/01/2020;20:00:00;27,9;29,7;27,9;77;23,5;0;W;0;0,4;W;27,9;31,4;31,4;---;754,8;0;0;0;0;0;0;0;0;0;0,398;31,3;63;23,4;36,2;11,18;1,119;0,03;1401;1;100;60
2020;19;1;19/01/2020;21:00:00;27,1;27,9;27,1;80;23,4;0;---;0;0;---;27,1;30,1;30,1;---;755,3;0;0;0;0;0;0;0;0;0;0,366;30,7;65;23,4;35,6;11,56;1,1222;0,03;1397;1;100;60
2020;19;1;19/01/2020;22:00:00;26,7;27,2;26,7;81;23,1;0;SE;0;1,8;SE;26,7;29,3;29,3;---;755,7;0;0;0;0;0;0;0;0;0;0,347;30,1;65;22,8;34,3;11,6;1,1261;0,03;1399;1;100;60
2020;19;1;19/01/2020;23:00:00;26,2;26,7;26,2;80;22,5;0;SSE;0;2,2;SSE;26,2;28,4;28,4;---;756;0;0;0;0;0;0;0;0;0;0,329;29,7;66;22,6;33,6;11,83;1,1285;0,03;1403;1;100;60
2020;20;1;20/01/2020;0:00:00;25,8;26,2;25,8;80;22,1;0;S;0;1,8;WNW;25,8;27,8;27,8;---;755,8;0;0;0;0;0;0;0;0;0;0,31;29,2;67;22,4;32,7;12,06;1,1305;0,03;1401;1;100;60
2020;20;1;20/01/2020;1:00:00;24,6;25,8;24,6;83;21,5;0;WSW;0;0,9;WSW;24,6;26,4;26,4;---;755,6;0;0;0;0;0;0;0;0;0;0,262;28,7;67;22;31,8;12,08;1,1328;0,03;1380;1;100;60
2020;20;1;20/01/2020;2:00:00;23,6;24,6;23,6;85;20,9;0;---;0;0;---;23,6;25,1;25,1;---;755,2;0;0;0;0;0;0;0;0;0;0,22;28,4;68;21,9;31,1;12,29;1,1335;0,03;1403;1;100;60
2020;20;1;20/01/2020;3:00:00;23,3;23,6;23,3;85;20,6;0;WSW;0;0,4;WSW;23,3;24,5;24,5;---;754,9;0;0;0;0;0;0;0;0;0;0,206;27,9;69;21,7;30,4;12,46;1,1351;0,03;1401;1;100;60
2020;20;1;20/01/2020;4:00:00;22,7;23,3;22,7;86;20,2;0;---;0;0;---;22,7;23,8;23,8;---;755,1;0;0;0;0;0;0;0;0;0;0,181;27,6;69;21,4;29,7;12,48;1,1372;0,03;1402;1;100;60
2020;20;1;20/01/2020;5:00:00;22,4;22,7;22,4;86;20;0;---;0;0;---;22,4;23,6;23,6;---;755,3;0;0;0;0;0;0;0;0;0;0,171;27,3;70;21,3;29,2;12,78;1,139;0,03;1402;1;100;60
2020;20;1;20/01/2020;6:00:00;22,4;22,5;22,4;86;20;0;---;0;0;---;22,4;23,6;23,6;---;755,9;0;0;0;0;0;0;0;0;0;0,171;27,1;70;21,1;28,8;12,81;1,1411;0,03;1403;1;100;60
2020;20;1;20/01/2020;7:00:00;22,3;22,4;22,2;86;19,8;0;---;0;0;---;22,3;23,3;23,3;---;756,5;0;0;8;0,69;26;0;0;0;0;0,164;26,7;70;20,8;28,3;12,84;1,1438;0;1375;1;100;60
2020;20;1;20/01/2020;8:00:00;24,4;24,4;22,3;84;21,5;0;WSW;0;0,9;WSW;24,4;26,1;26,1;---;757,2;0;0;84;7,22;169;0,2;0,09;0,7;0;0,252;26;60;17,6;26,6;10,8;1,1528;0,05;1394;1;100;60
2020;20;1;20/01/2020;9:00:00;26,8;26,8;24,4;78;22,7;0;SSE;0;2,7;SSE;26,8;29,3;29,3;---;757,9;0;0;238;20,47;473;1,4;0,6;2;0;0,354;25,3;52;14,7;25,3;9,5;1,1606;0,15;1402;1;100;60
2020;20;1;20/01/2020;10:00:00;29,8;29,8;26,8;68;23,2;0,4;SE;1,61;2,2;SE;29,8;34,2;34,2;---;758,1;0;0;513;44,12;636;3,4;1,46;4,7;0;0,477;24,6;40;10,1;24,1;7,62;1,1686;0,33;1376;1;100;60
2020;20;1;20/01/2020;11:00:00;32,3;32,3;29,8;60;23,5;0,4;E;1,61;2,7;WNW;32,3;37,8;37,8;---;757,5;0;0;702;60,38;749;5,8;2,49;6,7;0;0,581;25,2;41;11;24,7;7,75;1,1647;0,48;1320;1;96,5;60
2020;20;1;20/01/2020;12:00:00;33,6;33,6;32,2;56;23,6;0,9;WNW;3,22;3,1;WSW;33,6;39,9;39,9;---;757,1;0;0;783;67,35;807;7,4;3,17;7,8;0;0,637;26,3;37;10,4;25,7;7,16;1,1603;0,56;1324;1;96,8;60
2020;20;1;20/01/2020;13:00:00;34,9;34,9;33,6;48;22,2;0,9;WNW;3,22;3,1;NNE;34,9;40,1;40,1;---;756,1;0;0;797;68,55;821;7,7;3,3;8;0;0,69;27,8;42;13,7;27,6;7,85;1,1492;0,58;1394;1;100;60
2020;20;1;20/01/2020;14:00:00;34,8;35,2;34,8;54;24,1;0,9;WNW;3,22;3,1;W;34,8;42,3;42,3;---;755,3;0;0;725;62,36;802;6,3;2,7;7,4;0;0,685;28,6;44;15,2;28,9;8,15;1,1433;0,53;1396;1;100;60
2020;20;1;20/01/2020;15:00:00;34,5;35,3;34,5;54;23,8;1,3;WNW;4,83;3,6;NNE;34,5;41,5;41,5;---;754,7;0;0;631;54,27;693;4,2;1,8;5,4;0;0,674;28,8;43;15;29,2;7,97;1,1417;0,48;1401;1;100;60
2020;20;1;20/01/2020;16:00:00;33,5;34,8;33,4;56;23,5;0,9;WNW;3,22;3,6;NNE;33,5;39,7;39,7;---;754,5;0;0;404;34,75;570;1,9;0,81;3,1;0;0,632;28,9;49;17,2;29,9;8,87;1,1381;0,3;1377;1;100;60
2020;20;1;20/01/2020;17:00:00;33,6;34,1;33,5;55;23,3;0,4;N;1,61;2,2;W;33,6;39,5;39,5;---;754,6;0;0;250;21,5;385;0,4;0,17;1,1;0;0,634;30,3;52;19,4;32,2;9,35;1,1297;0,2;1396;1;100;60
2020;20;1;20/01/2020;18:00:00;30,1;33,6;30,1;66;23,1;0;WNW;0;1,8;W;30,1;34,6;34,6;---;755,3;0;0;39;3,35;105;0;0;0;0;0,491;30,6;54;20,2;33,1;9,71;1,1282;0,05;1401;1;100;60
2020;20;1;20/01/2020;19:00:00;28,6;30,1;28,6;73;23,3;0;WNW;0;1,3;WNW;28,6;32,6;32,6;---;756;0;0;0;0;0;0;0;0;0;0,428;30,2;57;20,8;32,9;10,19;1,1299;0;1402;1;100;60
2020;20;1;20/01/2020;20:00:00;27,4;28,6;27,4;78;23,2;0,4;SE;1,61;2,2;SE;27,4;30,4;30,4;---;757,3;0;0;0;0;0;0;0;0;0;0,377;29,8;58;20,6;32,2;10,34;1,1338;0,03;1404;1;100;60
2020;20;1;20/01/2020;21:00:00;27;27,4;27;77;22,6;0;SE;0;2,2;SE;27;29,5;29,5;---;758;0;0;0;0;0;0;0;0;0;0,361;29,3;59;20,4;31,4;10,55;1,137;0,03;1405;1;100;60
2020;20;1;20/01/2020;22:00:00;26,1;27;26,1;80;22,4;0;W;0;1,8;W;26,1;28,2;28,2;---;758,3;0;0;0;0;0;0;0;0;0;0,324;28,9;61;20,7;31,2;10,95;1,1384;0,03;1400;1;100;60
2020;20;1;20/01/2020;23:00:00;26,1;26,2;26,1;80;22,3;0;WSW;0;0,4;WSW;26,1;28,2;28,2;---;758,1;0;0;0;0;0;0;0;0;0;0,322;28,6;61;20,4;30,6;10,95;1,1399;0,03;1402;1;100;60
2020;21;1;21/01/2020;0:00:00;25,4;26,1;25,4;81;21,9;0;W;0;1,3;W;25,4;27,3;27,3;---;757,6;0;0;0;0;0;0;0;0;0;0,294;28,3;63;20,6;30,2;11,29;1,1401;0,03;1404;1;100;60
2020;21;1;21/01/2020;1:00:00;24,6;25,4;24,6;83;21,5;0;---;0;0;---;24,6;26,3;26,3;---;757,3;0;0;0;0;0;0;0;0;0;0,259;27,9;64;20,5;29,7;11,5;1,1409;0,03;1401;1;100;60
2020;21;1;21/01/2020;2:00:00;23,9;24,6;23,9;83;20,9;0;W;0;0,4;W;23,9;25,5;25,5;---;757,1;0;0;0;0;0;0;0;0;0;0,234;27,6;65;20,4;29,3;11,72;1,1421;0,03;1403;1;100;60
2020;21;1;21/01/2020;3:00:00;23,9;24;23,9;84;21;0;---;0;0;---;23,9;25,5;25,5;---;756,9;0;0;0;0;0;0;0;0;0;0,231;27,4;66;20,5;29;11,92;1,1425;0,03;1404;1;100;60
2020;21;1;21/01/2020;4:00:00;23,7;23,9;23,6;85;21;0;W;0;0,4;W;23,7;25,2;25,2;---;757,1;0;0;0;0;0;0;0;0;0;0,222;27,2;67;20,5;28,7;12,13;1,1436;0,03;1403;1;100;60
2020;21;1;21/01/2020;5:00:00;23,6;23,7;23,5;85;20,9;0;---;0;0;---;23,6;24,9;24,9;---;757,4;0;0;0;0;0;0;0;0;0;0,218;26,9;67;20,3;28,4;12,14;1,1452;0,03;1402;1;100;60
2020;21;1;21/01/2020;6:00:00;23,8;23,8;23,5;85;21,2;0;W;0;0,4;W;23,8;25,4;25,4;---;757,8;0;0;0;0;0;0;0;0;0;0,229;26,7;68;20,3;28,1;12,35;1,1467;0,03;1403;1;100;60
2020;21;1;21/01/2020;7:00:00;24;24;23,8;85;21,3;0;NNE;0;0,9;NNE;24;25,7;25,7;---;758,2;0;0;7;0,6;21;0;0;0;0;0,236;26,6;69;20,5;28;12,55;1,1475;0;1400;1;100;60
2020;21;1;21/01/2020;8:00:00;24,7;24,7;24;84;21,8;0;NNE;0;0,9;NNE;24,7;26,6;26,6;---;758,8;0;0;50;4,3;74;0,2;0,09;0,7;0;0,266;26,6;69;20,5;28;12,55;1,1484;0,03;1400;1;100;60
2020;21;1;21/01/2020;9:00:00;28,7;28,7;24,7;73;23,4;0;NNE;0;1,3;NNE;28,7;32,9;32,9;---;758,9;0;0;240;20,64;457;1,5;0,64;2,4;0;0,433;26,9;69;20,8;28,6;12,53;1,1467;0,15;1379;1;100;60
2020;21;1;21/01/2020;10:00:00;30,4;30,5;28,8;69;24,1;0,9;WNW;3,22;3,1;WNW;30,4;35,8;35,8;---;758,9;0;0;483;41,54;782;3,3;1,41;4,8;0;0,502;27,9;68;21,5;30,2;12,3;1,1416;0,36;1402;1;100;60
2020;21;1;21/01/2020;11:00:00;30,8;31,1;30,4;67;23,9;0,9;WNW;3,22;3,6;W;30,8;36,1;36,1;---;758,4;0;0;381;32,77;775;4,1;1,76;6,3;0;0,519;28,9;67;22,2;32,3;12,07;1,1358;0,3;1401;1;100;60
2020;21;1;21/01/2020;12:00:00;30,9;32,6;30,8;69;24,6;0,9;WNW;3,22;4;W;30,9;36,7;36,7;---;757,6;0;0;440;37,84;872;4,7;2,01;7,6;0;0,525;29,1;56;19,4;30,7;10,05;1,139;0,33;1399;1;100;60
2020;21;1;21/01/2020;13:00:00;32,6;32,8;30,8;64;24,9;1,3;WNW;4,83;4;W;32,6;40,1;40,1;---;757;0;0;722;62,1;837;7,2;3,09;8;0;0,595;29,9;58;20,7;32,4;10,33;1,1327;0,51;1402;1;100;60
2020;21;1;21/01/2020;14:00:00;32,7;32,9;32;64;25;1,3;WNW;4,83;4,5;W;32,7;40,4;40,4;---;756,2;0;0;707;60,81;900;6,2;2,66;7,4;0;0,6;28,9;47;16,5;29,7;8,57;1,1417;0,51;1400;1;100;60
2020;21;1;21/01/2020;15:00:00;33,2;33,3;32,6;61;24,6;1,3;WNW;4,83;4;W;33,2;40,4;40,4;---;755,4;0;0;628;54,02;708;4,2;1,8;5,5;0;0,618;28,4;43;14,6;28,5;7,99;1,145;0,46;1405;1;100;60
2020;21;1;21/01/2020;16:00:00;32,3;33,3;32,3;62;24,1;1,3;WNW;4,83;4,5;WNW;32,3;38,6;38,6;---;755,4;0;0;426;36,64;559;2;0,86;3,1;0;0,583;28,3;42;14,1;28,3;7,85;1,1459;0,33;1362;1;99,6;60
2020;21;1;21/01/2020;17:00:00;30,6;32,3;30,6;64;23;0,9;WNW;3,22;3,6;N;30,6;35,1;35,1;---;756;0;0;227;19,52;341;0,4;0,17;1,1;0;0,509;29,6;47;17,1;30,3;8,55;1,1382;0,18;1401;1;100;60
2020;21;1;21/01/2020;18:00:00;28,6;30,6;28,6;71;22,8;0;N;0;1,8;NNW;28,6;32,2;32,2;---;756;0;0;25;2,15;60;0;0;0;0;0,428;29,9;54;19,6;31,7;9,73;1,1332;0,03;1401;1;100;60
2020;21;1;21/01/2020;19:00:00;26,9;28,6;26,9;72;21,5;0;WNW;0;0,9;WNW;26,9;28,8;28,8;---;757,3;0;0;0;0;0;0;0;0;0;0,359;29,6;57;20,1;31,6;10,24;1,1354;0;1401;1;100;60
2020;21;1;21/01/2020;20:00:00;26,2;26,9;26,2;75;21,4;0;SW;0;0,9;SW;26,2;27,9;27,9;---;757,7;0;0;0;0;0;0;0;0;0;0,326;29,1;58;20;30,9;10,35;1,1383;0,03;1399;1;100;60
2020;21;1;21/01/2020;21:00:00;25,2;26,2;25,2;78;21,1;0;S;0;0,4;SSW;25,2;26,8;26,8;---;758,4;0;0;0;0;0;0;0;0;0;0,287;28,6;60;20,1;30,4;10,75;1,1408;0,03;1374;1;100;60
2020;21;1;21/01/2020;22:00:00;24,8;25,5;24,8;80;21,1;0;S;0;0,4;S;24,8;26,4;26,4;---;758,4;0;0;0;0;0;0;0;0;0;0,269;28,3;61;20;29,9;10,95;1,1421;0,03;1401;1;100;60
