Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38
;;Temp;Hi;Low;Out;Dew;Wind;Wind;Wind;Hi;Hi;Wind;Heat;THW;THSW;;;Rain;Solar;Solar;Hi Solar;UV ;UV ;Hi ;Heat;Cool;In ;In;In ;In ;In ;In Air;;Wind;Wind;ISS ;Arc.
Date;Time;Out;Temp;Temp;Hum;Pt.;Speed;Dir;Run;Speed;Dir;Chill;Index;Index;Index;Bar  ;Rain;Rate;Rad.;Energy;Rad. ;Index;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat;EMC;Density;ET ;Samp;Tx ;Recept;Int.
31/10/19;8:00 p;26.4;27.2;26.4;83;23.3;0.0;E;0.00;0.9;E;26.4;29.1;29.1;---;757.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.338;28.3;63;20.6;30.2;11.29;1.1396;0.03;1369;1;100.0;60
31/10/19;9:00 p;25.8;26.4;25.8;85;23.1;0.0;E;0.00;0.4;E;25.8;28.3;28.3;---;757.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.313;27.9;63;20.2;29.6;11.30;1.1423;0.03;1389;1;100.0;60
31/10/19;10:00 p;25.3;25.9;25.3;87;23.0;0.0;E;0.00;0.9;E;25.3;27.6;27.6;---;758.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.289;27.6;64;20.2;29.2;11.52;1.1439;0.03;1390;1;100.0;60
31/10/19;11:00 p;25.2;25.3;25.2;87;22.8;0.0;E;0.00;0.4;E;25.2;27.3;27.3;---;758.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.285;27.3;64;19.9;28.6;11.53;1.1458;0.03;1396;1;100.0;60
01/11/19;12:00 a;24.8;25.2;24.8;87;22.5;0.0;E;0.00;0.4;E;24.8;26.8;26.8;---;757.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.269;27.1;65;19.9;28.3;11.74;1.1454;0.03;1399;1;100.0;60
01/11/19;1:00 a;24.2;24.8;24.2;87;21.9;0.0;---;0.00;0.0;---;24.2;26.1;26.1;---;757.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.245;26.7;66;19.8;27.9;11.95;1.1463;0.03;1402;1;100.0;60
01/11/19;2:00 a;23.9;24.2;23.9;87;21.6;0.0;E;0.00;0.4;E;23.9;25.7;25.7;---;756.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.234;26.5;67;19.9;27.7;12.16;1.1462;0.00;1393;1;100.0;60
01/11/19;3:00 a;23.6;23.9;23.6;88;21.5;0.0;E;0.00;0.4;E;23.6;25.2;25.2;---;756.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.220;26.3;68;19.9;27.5;12.38;1.1473;0.00;1397;1;100.0;60
01/11/19;4:00 a;23.3;23.6;23.3;88;21.2;0.0;E;0.00;0.4;E;23.3;24.6;24.6;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.208;26.1;69;20.0;27.3;12.59;1.1472;0.00;1364;1;99.7;60
01/11/19;5:00 a;23.1;23.3;23.1;88;21.0;0.0;---;0.00;0.0;---;23.1;24.4;24.4;---;756.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.199;25.9;70;20.0;27.1;12.88;1.1487;0.00;1404;1;100.0;60
01/11/19;6:00 a;22.9;23.1;22.8;88;20.8;0.0;---;0.00;0.0;---;22.9;24.2;24.2;---;757.4;0.00;0.0;1;0.09;11;0.0;0.00;0.0;0.000;0.190;25.7;71;20.0;26.9;13.12;1.1505;0.00;1403;1;100.0;60
01/11/19;7:00 a;24.0;24.0;22.8;88;21.9;0.0;E;0.00;0.4;E;24.0;25.8;25.8;---;757.6;0.00;0.0;44;3.78;70;0.0;0.00;0.0;0.000;0.236;25.6;71;19.9;26.7;13.13;1.1515;0.03;1399;1;100.0;60
01/11/19;8:00 a;26.2;26.2;24.0;82;22.9;0.0;S;0.00;0.9;E;26.2;28.6;28.6;---;758.5;0.00;0.0;90;7.74;137;0.8;0.34;1.3;0.000;0.329;25.3;68;19.0;26.3;12.45;1.1552;0.05;1394;1;100.0;60
01/11/19;9:00 a;28.7;28.7;26.2;76;24.0;0.0;W;0.00;2.2;NW;28.7;33.3;33.3;---;758.8;0.00;0.0;160;13.76;454;2.2;0.94;3.8;0.000;0.431;24.3;58;15.5;24.7;10.52;1.1646;0.10;1400;1;100.0;60
01/11/19;10:00 a;31.2;31.2;28.7;67;24.4;0.4;W;1.61;2.2;NW;31.2;36.8;36.8;---;758.6;0.00;0.0;659;56.68;733;5.5;2.36;6.6;0.000;0.537;24.2;50;13.1;24.2;9.24;1.1678;0.46;1400;1;100.0;60
01/11/19;11:00 a;32.5;32.5;31.2;63;24.5;0.4;W;1.61;2.7;NNE;32.5;39.4;39.4;---;758.1;0.00;0.0;708;60.90;821;7.2;3.09;8.4;0.000;0.590;24.8;48;13.1;24.7;8.92;1.1646;0.48;1401;1;100.0;60
01/11/19;12:00 p;32.9;32.9;32.3;64;25.2;0.4;WNW;1.61;2.2;N;32.9;40.8;40.8;---;757.3;0.00;0.0;740;63.65;863;8.1;3.47;9.2;0.000;0.606;25.4;43;11.9;25.1;8.05;1.1622;0.51;1402;1;100.0;60
01/11/19;1:00 p;33.3;33.5;32.8;62;25.0;0.9;W;3.22;2.7;NNE;33.3;41.2;41.2;---;756.7;0.00;0.0;777;66.83;895;7.9;3.39;9.1;0.000;0.623;25.4;42;11.6;25.1;7.89;1.1617;0.53;1402;1;100.0;60
01/11/19;2:00 p;32.8;33.8;32.8;64;25.1;0.9;WNW;3.22;3.1;NNE;32.8;40.5;40.5;---;755.8;0.00;0.0;586;50.40;874;5.5;2.36;8.0;0.000;0.602;26.2;57;17.0;26.6;10.19;1.1509;0.41;1402;1;100.0;60
01/11/19;3:00 p;32.7;32.7;31.6;64;25.0;0.4;WNW;1.61;2.7;N;32.7;40.4;40.4;---;755.3;0.00;0.0;339;29.16;573;2.8;1.20;3.5;0.000;0.600;25.9;42;12.0;25.6;7.88;1.1574;0.25;1368;1;100.0;60
01/11/19;4:00 p;31.4;33.5;31.4;64;23.8;0.4;WNW;1.61;2.7;N;31.4;36.7;36.7;---;755.4;0.00;0.0;299;25.72;504;1.3;0.56;2.6;0.000;0.546;25.7;47;13.5;25.6;8.69;1.1567;0.23;1401;1;100.0;60
01/11/19;5:00 p;29.3;31.4;29.3;73;23.9;0.0;WNW;0.00;1.3;N;29.3;34.1;34.1;---;755.4;0.00;0.0;57;4.90;65;0.0;0.00;0.0;0.000;0.456;27.4;56;17.8;28.1;10.05;1.1444;0.05;1400;1;100.0;60
01/11/19;6:00 p;27.6;29.3;27.6;81;24.1;0.0;---;0.00;0.0;---;27.6;31.4;31.4;---;755.7;0.00;0.0;8;0.69;35;0.0;0.00;0.0;0.000;0.387;28.2;59;19.4;29.5;10.55;1.1395;0.00;1403;1;100.0;60
01/11/19;7:00 p;26.9;27.6;26.8;84;24.0;0.0;N;0.00;0.4;N;26.9;30.3;30.3;---;756.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.359;28.1;61;19.8;29.6;10.95;1.1404;0.03;1404;1;100.0;60
01/11/19;8:00 p;26.9;27.1;26.8;83;23.8;0.0;N;0.00;0.4;N;26.9;30.0;30.0;---;756.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.356;27.8;63;20.1;29.4;11.31;1.1414;0.03;1380;1;100.0;60
01/11/19;9:00 p;26.0;26.9;26.0;86;23.5;0.0;N;0.00;0.4;N;26.0;28.7;28.7;---;757.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.319;27.6;64;20.2;29.2;11.52;1.1427;0.03;1403;1;100.0;60
01/11/19;10:00 p;26.3;26.5;26.0;84;23.4;0.0;N;0.00;1.8;SSE;26.3;29.1;29.1;---;757.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.333;27.3;64;19.9;28.6;11.53;1.1440;0.03;1402;1;100.0;60
01/11/19;11:00 p;26.4;26.4;26.2;86;23.9;0.0;SSE;0.00;0.9;SSE;26.4;29.5;29.5;---;757.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.338;27.1;65;19.9;28.3;11.74;1.1452;0.03;1402;1;100.0;60
02/11/19;12:00 a;25.9;26.6;25.9;86;23.4;0.0;ESE;0.00;1.8;SE;25.9;28.6;28.6;---;756.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.317;26.9;66;20.1;28.3;11.94;1.1446;0.03;1400;1;100.0;60
02/11/19;1:00 a;25.2;25.9;25.2;87;22.8;0.0;SE;0.00;0.4;SE;25.2;27.3;27.3;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.285;26.7;67;20.1;28.0;12.15;1.1446;0.03;1404;1;100.0;60
02/11/19;2:00 a;24.4;25.2;24.4;88;22.3;0.0;SE;0.00;0.9;SE;24.4;26.3;26.3;---;756.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.255;26.5;68;20.1;27.8;12.36;1.1451;0.03;1402;1;100.0;60
02/11/19;3:00 a;24.4;24.5;24.3;88;22.3;0.0;SE;0.00;0.4;SE;24.4;26.3;26.3;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.252;26.3;69;20.1;27.6;12.58;1.1462;0.00;1401;1;100.0;60
02/11/19;4:00 a;24.1;24.4;24.1;88;21.9;0.0;SE;0.00;0.4;SE;24.1;25.9;25.9;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.238;26.2;69;20.0;27.4;12.59;1.1466;0.00;1399;1;100.0;60
02/11/19;5:00 a;23.6;24.1;23.6;88;21.5;0.0;---;0.00;0.0;---;23.6;25.2;25.2;---;756.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.220;26.0;70;20.1;27.2;12.87;1.1481;0.00;1402;1;100.0;60
02/11/19;6:00 a;23.6;23.6;23.6;88;21.5;0.0;SE;0.00;0.4;SE;23.6;25.1;25.1;---;757.6;0.00;0.0;1;0.09;11;0.0;0.00;0.0;0.000;0.218;25.8;71;20.1;27.0;13.11;1.1503;0.00;1400;1;100.0;60
02/11/19;7:00 a;24.7;24.7;23.6;88;22.5;0.0;SE;0.00;0.4;SE;24.7;26.7;26.7;---;758.2;0.00;0.0;42;3.61;63;0.0;0.00;0.0;0.000;0.264;25.7;72;20.2;26.9;13.36;1.1515;0.03;1376;1;100.0;60
02/11/19;8:00 a;25.7;25.7;24.7;86;23.1;0.0;SE;0.00;0.9;SE;25.7;28.1;28.1;---;758.6;0.00;0.0;86;7.40;120;0.8;0.34;1.4;0.000;0.306;25.9;71;20.2;27.2;13.11;1.1513;0.05;1399;1;100.0;60
02/11/19;9:00 a;28.2;28.2;25.7;78;24.0;0.0;NNE;0.00;1.3;NE;28.2;32.3;32.3;---;758.7;0.00;0.0;220;18.92;455;2.3;0.99;3.7;0.000;0.410;26.5;71;20.8;28.0;13.06;1.1480;0.15;1400;1;100.0;60
02/11/19;10:00 a;29.9;30.2;28.2;72;24.3;0.4;W;1.61;2.2;SSE;29.9;35.4;35.4;---;758.6;0.00;0.0;566;48.68;788;4.8;2.06;5.7;0.000;0.484;27.8;70;21.9;30.3;12.72;1.1409;0.38;1403;1;100.0;60
02/11/19;11:00 a;30.4;30.5;29.7;74;25.2;0.4;NW;1.61;2.7;N;30.4;36.9;36.9;---;757.8;0.00;0.0;468;40.25;766;5.0;2.14;7.7;0.000;0.502;28.8;70;22.8;32.6;12.62;1.1341;0.33;1404;1;100.0;60
02/11/19;12:00 p;30.6;30.7;30.2;70;24.5;0.4;WNW;1.61;2.7;NNE;30.6;36.4;36.4;---;757.1;0.00;0.0;420;36.12;756;5.1;2.19;7.6;0.000;0.512;29.7;70;23.6;34.4;12.55;1.1284;0.30;1404;1;100.0;60
02/11/19;1:00 p;31.1;31.3;30.6;69;24.7;0.4;W;1.61;1.8;W;31.1;37.0;37.0;---;756.5;0.00;0.0;411;35.35;512;4.7;2.01;5.6;0.000;0.532;30.1;70;24.0;35.4;12.55;1.1249;0.28;1403;1;100.0;60
02/11/19;2:00 p;30.4;31.3;30.4;73;25.1;0.4;WNW;1.61;2.2;NNE;30.4;36.8;36.8;---;755.9;0.00;0.0;309;26.58;417;3.1;1.33;4.4;0.000;0.505;30.4;69;24.1;35.9;12.35;1.1226;0.23;1401;1;100.0;60
02/11/19;3:00 p;30.3;30.4;30.3;72;24.7;0.4;NNW;1.61;2.7;N;30.3;36.3;36.3;---;755.6;0.00;0.0;272;23.40;304;2.2;0.94;2.6;0.000;0.500;30.6;69;24.3;36.3;12.35;1.1212;0.20;1402;1;100.0;60
02/11/19;4:00 p;29.8;30.3;29.8;76;25.1;0.4;N;1.61;2.2;N;29.8;35.8;35.8;---;755.5;0.00;0.0;192;16.51;255;1.0;0.43;1.7;0.000;0.477;30.4;69;24.1;35.9;12.35;1.1219;0.13;1404;1;100.0;60
02/11/19;5:00 p;29.1;29.8;29.1;79;25.0;0.0;N;0.00;1.3;N;29.1;34.8;34.8;---;755.8;0.00;0.0;90;7.74;135;0.1;0.04;0.5;0.000;0.447;30.2;69;23.9;35.4;12.35;1.1236;0.08;1402;1;100.0;60
02/11/19;6:00 p;27.8;29.1;27.8;82;24.4;0.0;SW;0.00;0.9;SW;27.8;31.9;31.9;---;755.9;0.00;0.0;15;1.29;53;0.0;0.00;0.0;0.000;0.394;29.8;71;24.0;34.8;12.85;1.1254;0.03;1400;1;100.0;60
02/11/19;7:00 p;26.5;27.8;26.5;86;24.0;0.0;---;0.00;0.0;---;26.5;29.6;29.6;---;756.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.340;29.2;71;23.4;33.5;12.87;1.1289;0.03;1379;1;100.0;60
02/11/19;8:00 p;25.7;26.5;25.7;87;23.4;0.0;SW;0.00;0.4;SW;25.7;28.3;28.3;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.308;28.7;72;23.2;32.7;13.25;1.1315;0.03;1402;1;100.0;60
02/11/19;9:00 p;25.2;25.7;25.2;87;22.9;0.0;SW;0.00;0.4;SW;25.2;27.4;27.4;---;756.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.287;28.3;72;22.7;31.6;13.25;1.1346;0.03;1399;1;100.0;60
02/11/19;10:00 p;25.0;25.2;24.9;87;22.7;0.0;SW;0.00;0.4;SW;25.0;27.1;27.1;---;756.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.278;27.8;73;22.5;30.7;13.61;1.1370;0.03;1402;1;100.0;60
02/11/19;11:00 p;24.6;25.0;24.6;87;22.3;0.0;SW;0.00;0.4;SW;24.6;26.6;26.6;---;756.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.262;27.5;73;22.2;30.0;13.62;1.1386;0.03;1402;1;100.0;60
03/11/19;12:00 a;24.3;24.6;24.2;88;22.2;0.0;---;0.00;0.0;---;24.3;26.1;26.1;---;756.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.248;27.2;73;21.9;29.3;13.63;1.1403;0.03;1403;1;100.0;60
03/11/19;1:00 a;23.9;24.3;23.9;88;21.8;0.0;SW;0.00;0.4;SW;23.9;25.8;25.8;---;756.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.234;26.8;74;21.8;28.9;13.94;1.1416;0.00;1380;1;100.0;60
03/11/19;2:00 a;23.2;23.4;23.2;88;21.1;0.0;SW;0.00;0.4;SW;23.2;24.5;24.5;---;755.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.204;26.4;74;21.4;28.1;13.96;1.1431;0.00;1396;1;100.0;60
03/11/19;3:00 a;22.8;23.2;22.8;88;20.7;0.0;---;0.00;0.0;---;22.8;24.1;24.1;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.185;26.1;75;21.3;27.8;14.35;1.1446;0.00;1402;1;100.0;60
03/11/19;4:00 a;22.6;22.8;22.6;88;20.5;0.0;SW;0.00;0.4;SW;22.6;23.8;23.8;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.178;25.9;75;21.1;27.4;14.35;1.1459;0.00;1402;1;100.0;60
03/11/19;5:00 a;22.4;22.6;22.3;88;20.3;0.0;WNW;0.00;0.4;WNW;22.4;23.6;23.6;---;756.7;0.00;0.0;1;0.09;7;0.0;0.00;0.0;0.000;0.169;25.7;75;20.9;27.2;14.35;1.1480;0.00;1398;1;100.0;60
03/11/19;6:00 a;23.2;23.2;22.3;88;21.1;0.0;WNW;0.00;0.4;WNW;23.2;24.5;24.5;---;757.0;0.00;0.0;24;2.06;79;0.0;0.00;0.0;0.000;0.204;25.6;75;20.8;27.0;14.35;1.1490;0.03;1403;1;100.0;60
03/11/19;7:00 a;26.2;26.2;23.2;81;22.6;0.0;WNW;0.00;1.8;W;26.2;28.4;28.4;---;757.1;0.00;0.0;46;3.96;102;0.2;0.09;1.3;0.000;0.326;25.8;75;21.0;27.3;14.35;1.1481;0.03;1403;1;100.0;60
03/11/19;8:00 a;28.3;28.3;26.2;75;23.4;0.0;W;0.00;1.3;W;28.3;32.1;32.1;---;757.5;0.00;0.0;80;6.88;322;1.8;0.77;3.2;0.000;0.414;26.4;74;21.4;28.1;13.96;1.1455;0.05;1376;1;100.0;60
03/11/19;9:00 a;31.1;31.1;28.3;69;24.7;0.4;WNW;1.61;2.2;NNE;31.1;37.0;37.0;---;757.3;0.00;0.0;665;57.20;747;5.4;2.31;6.7;0.000;0.532;27.7;73;22.4;30.4;13.61;1.1383;0.46;1404;1;100.0;60
03/11/19;10:00 a;32.4;32.4;30.9;64;24.8;0.4;WNW;1.61;3.1;SE;32.4;39.6;39.6;---;756.7;0.00;0.0;857;73.71;986;8.1;3.47;9.3;0.000;0.588;29.2;72;23.6;33.7;13.25;1.1296;0.58;1402;1;100.0;60
03/11/19;11:00 a;32.1;32.5;31.3;63;24.1;0.4;WNW;1.61;2.2;SSE;32.1;38.2;38.2;---;756.0;0.00;0.0;692;59.52;970;7.9;3.39;9.9;0.000;0.572;30.4;71;24.6;36.4;12.85;1.1218;0.48;1404;1;100.0;60
03/11/19;12:00 p;33.8;33.8;32.1;58;24.4;0.4;NNE;1.61;3.6;NW;33.8;41.2;41.2;---;755.3;0.00;0.0;917;78.87;1030;8.5;3.64;10.0;0.000;0.646;31.6;69;25.2;38.4;12.35;1.1154;0.58;1402;1;100.0;60
03/11/19;1:00 p;34.6;34.6;33.8;52;23.3;0.9;WNW;3.22;2.2;NNE;34.6;40.9;40.9;---;754.8;0.00;0.0;868;74.66;963;6.9;2.96;8.1;0.000;0.678;32.6;67;25.6;41.0;11.85;1.1100;0.61;1402;1;100.0;60
03/11/19;2:00 p;30.8;34.7;30.8;67;23.9;0.9;N;3.22;3.1;NNW;30.8;36.1;36.1;---;754.6;0.00;0.0;330;28.38;809;2.6;1.11;5.7;0.000;0.519;32.9;65;25.4;41.2;11.45;1.1089;0.25;1404;1;100.0;60
03/11/19;3:00 p;31.0;31.1;30.7;71;25.1;0.0;NNW;0.00;1.8;NE;31.0;37.3;37.3;---;754.4;0.00;0.0;184;15.83;209;1.1;0.47;1.5;0.000;0.528;32.3;65;24.9;39.5;11.45;1.1120;0.13;1379;1;100.0;60
03/11/19;4:00 p;31.9;32.2;31.0;66;24.8;0.0;N;0.00;1.3;NNW;31.9;38.8;38.8;---;754.5;0.00;0.0;152;13.07;257;0.1;0.04;0.6;0.000;0.567;31.8;66;24.6;38.2;11.68;1.1144;0.10;1403;1;100.0;60
03/11/19;5:00 p;28.2;31.9;28.2;80;24.4;0.0;N;0.00;0.4;N;28.2;32.7;32.7;---;754.6;0.00;0.0;5;0.43;32;0.0;0.00;0.0;0.000;0.410;31.2;67;24.3;36.7;11.93;1.1176;0.00;1403;1;100.0;60
03/11/19;6:00 p;26.6;28.2;26.6;84;23.7;0.0;N;0.00;0.4;N;26.6;29.6;29.6;---;755.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.345;30.4;69;24.1;35.9;12.35;1.1214;0.03;1381;1;100.0;60
03/11/19;7:00 p;25.9;26.6;25.9;84;23.0;0.0;N;0.00;0.4;N;25.9;28.4;28.4;---;755.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.317;29.8;70;23.7;34.6;12.55;1.1251;0.03;1404;1;100.0;60
03/11/19;8:00 p;25.7;26.0;25.7;83;22.6;0.0;N;0.00;0.4;N;25.7;27.9;27.9;---;755.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.308;29.3;70;23.2;33.5;12.57;1.1285;0.03;1400;1;100.0;60
03/11/19;9:00 p;25.5;25.7;25.4;86;23.0;0.0;N;0.00;0.4;N;25.5;27.8;27.8;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.299;28.8;71;23.0;32.8;12.89;1.1312;0.03;1401;1;100.0;60
03/11/19;10:00 p;24.9;25.6;24.9;86;22.4;0.0;N;0.00;0.4;N;24.9;26.9;26.9;---;756.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.275;28.5;71;22.7;31.9;12.92;1.1327;0.03;1401;1;100.0;60
03/11/19;11:00 p;24.4;24.9;24.4;86;21.9;0.0;N;0.00;0.4;N;24.4;26.3;26.3;---;755.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.255;28.1;72;22.5;31.1;13.25;1.1335;0.03;1401;1;100.0;60
04/11/19;12:00 a;23.8;24.5;23.8;87;21.5;0.0;N;0.00;0.4;N;23.8;25.4;25.4;---;755.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.227;27.7;72;22.2;30.3;13.25;1.1352;0.03;1402;1;100.0;60
04/11/19;1:00 a;23.7;23.8;23.6;87;21.4;0.0;N;0.00;0.9;N;23.7;25.2;25.2;---;754.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.222;27.4;73;22.1;29.8;13.62;1.1360;0.03;1398;1;100.0;60
04/11/19;2:00 a;23.4;23.7;23.4;87;21.2;0.0;N;0.00;0.9;N;23.4;24.8;24.8;---;754.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.213;27.1;73;21.8;29.2;13.64;1.1376;0.03;1396;1;100.0;60
04/11/19;3:00 a;23.1;23.4;23.1;88;21.0;0.0;N;0.00;0.4;N;23.1;24.4;24.4;---;754.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.199;26.8;73;21.6;28.8;13.64;1.1385;0.00;1400;1;100.0;60
04/11/19;4:00 a;22.8;23.1;22.7;88;20.7;0.0;N;0.00;0.4;N;22.8;24.1;24.1;---;754.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.185;26.6;74;21.6;28.5;13.95;1.1402;0.00;1398;1;100.0;60
04/11/19;5:00 a;22.4;22.8;22.4;88;20.4;0.0;WNW;0.00;0.4;NW;22.4;23.7;23.7;---;755.5;0.00;0.0;0;0.00;5;0.0;0.00;0.0;0.000;0.171;26.4;74;21.4;28.1;13.96;1.1425;0.00;1398;1;100.0;60
04/11/19;6:00 a;23.4;23.4;22.3;88;21.3;0.0;WNW;0.00;0.9;WNW;23.4;24.7;24.7;---;756.4;0.00;0.0;22;1.89;53;0.0;0.00;0.0;0.000;0.211;26.2;74;21.2;27.8;13.97;1.1452;0.03;1404;1;100.0;60
04/11/19;7:00 a;26.2;26.2;23.4;80;22.4;0.0;WNW;0.00;0.9;WNW;26.2;28.3;28.3;---;756.8;0.00;0.0;40;3.44;54;0.0;0.00;0.0;0.000;0.326;26.3;74;21.3;27.9;13.96;1.1451;0.03;1401;1;100.0;60
04/11/19;8:00 a;28.4;28.4;26.2;74;23.3;0.4;W;1.61;1.8;W;28.4;32.2;32.2;---;756.7;0.00;0.0;77;6.62;223;1.5;0.64;3.5;0.000;0.419;27.1;74;22.0;29.3;13.94;1.1407;0.08;1402;1;100.0;60
04/11/19;9:00 a;31.0;31.0;28.4;64;23.4;0.4;WNW;1.61;1.8;WNW;31.0;35.7;35.7;---;756.8;0.00;0.0;647;55.65;810;5.3;2.27;6.7;0.000;0.528;28.2;72;22.6;31.3;13.25;1.1354;0.43;1403;1;100.0;60
04/11/19;10:00 a;31.7;31.7;30.4;68;25.1;0.4;NNW;1.61;2.2;N;31.7;38.7;38.7;---;756.5;0.00;0.0;556;47.82;881;6.2;2.66;9.0;0.000;0.558;29.2;71;23.4;33.5;12.87;1.1297;0.38;1400;1;100.0;60
04/11/19;11:00 a;32.6;32.9;31.7;59;23.6;0.4;NE;1.61;1.8;NNE;32.6;38.3;38.3;---;755.7;0.00;0.0;781;67.17;951;8.2;3.51;9.7;0.000;0.595;30.3;70;24.2;35.9;12.55;1.1224;0.51;1400;1;100.0;60
04/11/19;12:00 p;33.2;33.2;32.4;61;24.7;0.4;WNW;1.61;2.2;NNE;33.2;40.6;40.6;---;754.8;0.00;0.0;685;58.92;911;7.4;3.17;9.4;0.000;0.620;31.3;68;24.7;37.4;12.11;1.1164;0.48;1404;1;100.0;60
04/11/19;1:00 p;32.4;33.5;32.2;65;25.0;0.4;NNE;1.61;3.1;W;32.4;39.8;39.8;---;754.2;0.00;0.0;425;36.55;884;4.5;1.93;8.0;0.000;0.586;31.9;67;25.0;39.1;11.87;1.1126;0.30;1403;1;100.0;60
04/11/19;2:00 p;32.4;32.7;32.4;65;25.0;0.4;NW;1.61;2.2;N;32.4;39.9;39.9;---;754.0;0.00;0.0;379;32.60;441;2.8;1.20;3.8;0.000;0.588;32.1;66;24.9;39.1;11.66;1.1121;0.28;1383;1;100.0;60
04/11/19;3:00 p;31.8;32.4;31.1;67;24.9;0.4;WNW;1.61;1.3;NNE;31.8;38.7;38.7;---;753.9;0.00;0.0;211;18.15;408;1.0;0.43;1.7;0.000;0.563;31.9;66;24.8;38.8;11.67;1.1126;0.15;1403;1;100.0;60
04/11/19;4:00 p;31.1;32.5;31.1;70;25.0;0.0;N;0.00;1.8;N;31.1;37.2;37.2;---;753.8;0.00;0.0;179;15.40;404;0.2;0.09;0.8;0.000;0.532;31.7;67;24.8;38.2;11.89;1.1135;0.13;1402;1;100.0;60
04/11/19;5:00 p;28.3;31.1;28.3;79;24.3;0.0;NNW;0.00;0.4;NNW;28.3;33.0;33.0;---;754.4;0.00;0.0;7;0.60;23;0.0;0.00;0.0;0.000;0.417;31.1;68;24.5;36.7;12.13;1.1173;0.00;1400;1;100.0;60
04/11/19;6:00 p;26.9;28.3;26.9;84;24.0;0.0;NNW;0.00;0.4;NNW;26.9;30.3;30.3;---;754.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.359;30.4;69;24.1;35.9;12.35;1.1209;0.03;1401;1;100.0;60
04/11/19;7:00 p;26.2;27.0;26.2;85;23.4;0.0;NNW;0.00;0.4;NNW;26.2;28.8;28.8;---;755.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.326;29.8;70;23.7;34.6;12.55;1.1248;0.03;1405;1;100.0;60
04/11/19;8:00 p;25.7;26.2;25.7;85;23.0;0.0;NNW;0.00;0.4;NNW;25.7;28.0;28.0;---;755.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.306;29.3;71;23.5;33.7;12.86;1.1278;0.03;1399;1;100.0;60
