EstacionRegistroId;EstacionId;Timestamp;TiempoSys;Barometro;Temperatura;VelocidadViento;DireccionViento;HumedadRelativa;UV;RadiacionSolar;Lluvia;TensionPanelSolar;EstacionAnomaliaId;DescripcionAnomalia;InsertedBy;InsertDate;UpdatedBy;UpdateDate
3249387;2;1583049600;1/03/2020 8:00;1008,2;25,2;0;231;90;0,5;177;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 8:15;servicioWeatherlink;1/03/2020 8:15
3249402;2;1583053200;1/03/2020 9:00;1008,5;27,9;0;244;76;1,8;417;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 9:15;servicioWeatherlink;1/03/2020 9:15
3249417;2;1583056800;1/03/2020 10:00;1008,5;30,1;0;293;68;3,9;631;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 10:15;servicioWeatherlink;1/03/2020 10:15
3249437;2;1583060400;1/03/2020 11:00;1007,7;32,3;1,60934;317;59;6,4;792;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 11:15;servicioWeatherlink;1/03/2020 11:15
3249451;2;1583064000;1/03/2020 12:00;1006,6;34;3,21868;342;55;8;882;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 12:15;servicioWeatherlink;1/03/2020 12:15
3249468;2;1583067600;1/03/2020 13:00;1005,7;34;6,43736;333;54;8,2;892;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 13:15;servicioWeatherlink;1/03/2020 13:15
3249484;2;1583071200;1/03/2020 14:00;1004,5;34,2;4,82802;319;52;6,7;822;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 14:15;servicioWeatherlink;1/03/2020 14:15
3249501;2;1583074800;1/03/2020 15:00;1003,4;35,3;4,82802;347;46;4,7;701;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 15:15;servicioWeatherlink;1/03/2020 15:15
3249517;2;1583078400;1/03/2020 16:00;1003,4;34,9;4,82802;342;45;2,5;544;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 16:15;servicioWeatherlink;1/03/2020 16:15
3249535;2;1583082000;1/03/2020 17:00;1003,3;33,7;4,82802;302;49;0,9;251;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 17:15;servicioWeatherlink;1/03/2020 17:15
3249547;2;1583085600;1/03/2020 18:00;1003,6;32,7;0;297;55;0;63;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 18:15;servicioWeatherlink;1/03/2020 18:15
3249561;2;1583089200;1/03/2020 19:00;1003,6;29,6;0;297;66;0;1;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 19:15;servicioWeatherlink;1/03/2020 19:15
3249578;2;1583092800;1/03/2020 20:00;1004,3;27,2;0;296;73;0;0;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 20:15;servicioWeatherlink;1/03/2020 20:15
3249591;2;1583096400;1/03/2020 21:00;1005,1;25,9;0;296;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 21:15;servicioWeatherlink;1/03/2020 21:15
3249605;2;1583100000;1/03/2020 22:00;1005,5;25,4;0;296;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 22:15;servicioWeatherlink;1/03/2020 22:15
3249617;2;1583103600;1/03/2020 23:00;1006;27,3;0;200;75;0;0;0;NULL;NULL;NULL;servicioWeatherlink;1/03/2020 23:15;servicioWeatherlink;1/03/2020 23:15
3249634;2;1583107200;2/03/2020 0:00;1005,9;25,9;0;213;80;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 0:15;servicioWeatherlink;2/03/2020 0:15
3249651;2;1583110800;2/03/2020 1:00;1005,5;24,2;0;213;86;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 1:15;servicioWeatherlink;2/03/2020 1:15
3249665;2;1583114400;2/03/2020 2:00;1005;22,9;0;213;89;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 2:15;servicioWeatherlink;2/03/2020 2:15
3249679;2;1583118000;2/03/2020 3:00;1005;22,2;0;213;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 3:15;servicioWeatherlink;2/03/2020 3:15
3249695;2;1583121600;2/03/2020 4:00;1005,2;21,9;0;213;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 4:15;servicioWeatherlink;2/03/2020 4:15
3249709;2;1583125200;2/03/2020 5:00;1005,1;21,5;0;213;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 5:15;servicioWeatherlink;2/03/2020 5:15
3249723;2;1583128800;2/03/2020 6:00;1005,8;21,1;0;213;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 6:15;servicioWeatherlink;2/03/2020 6:15
3249737;2;1583132400;2/03/2020 7:00;1006,7;21,7;0;213;94;0;22;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 7:15;servicioWeatherlink;2/03/2020 7:15
3249751;2;1583136000;2/03/2020 8:00;1007,1;26;0;213;79;0,5;180;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 8:15;servicioWeatherlink;2/03/2020 8:15
3249779;2;1583139600;2/03/2020 9:00;1007,2;28,6;0;298;74;1,9;425;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 9:15;servicioWeatherlink;2/03/2020 9:15
3255906;2;1583143200;2/03/2020 10:00;1007,2;30,9;0;350;62;4;635;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 10:15;servicioWeatherlink;2/03/2020 10:15
3255922;2;1583146800;2/03/2020 11:00;1006,6;32,2;3,21868;317;58;6,6;795;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 11:15;servicioWeatherlink;2/03/2020 11:15
3255941;2;1583150400;2/03/2020 12:00;1005,8;33,4;3,21868;289;56;8,4;888;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 12:15;servicioWeatherlink;2/03/2020 12:15
3255955;2;1583154000;2/03/2020 13:00;1004,8;34,6;1,60934;305;51;8,7;903;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 13:15;servicioWeatherlink;2/03/2020 13:15
3255972;2;1583157600;2/03/2020 14:00;1003,6;35,2;1,60934;321;50;7,4;841;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 14:15;servicioWeatherlink;2/03/2020 14:15
3255991;2;1583161200;2/03/2020 15:00;1002,8;35,6;3,21868;346;45;5,1;709;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 15:15;servicioWeatherlink;2/03/2020 15:15
3256010;2;1583164800;2/03/2020 16:00;1002,3;35,3;1,60934;308;45;2,6;524;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 16:15;servicioWeatherlink;2/03/2020 16:15
3256028;2;1583168400;2/03/2020 17:00;1002,4;34,1;0;334;47;0,8;238;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 17:15;servicioWeatherlink;2/03/2020 17:15
3256045;2;1583172000;2/03/2020 18:00;1002,4;32,9;0;335;53;0;73;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 18:15;servicioWeatherlink;2/03/2020 18:15
3256064;2;1583175600;2/03/2020 19:00;1002,8;29,9;0;335;64;0;1;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 19:15;servicioWeatherlink;2/03/2020 19:15
3256079;2;1583179200;2/03/2020 20:00;1003,3;27,9;0;334;72;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 20:15;servicioWeatherlink;2/03/2020 20:15
3256096;2;1583182800;2/03/2020 21:00;1004;26,5;0;334;77;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 21:15;servicioWeatherlink;2/03/2020 21:15
3256114;2;1583186400;2/03/2020 22:00;1004,3;25,5;0;334;80;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 22:15;servicioWeatherlink;2/03/2020 22:15
3256130;2;1583190000;2/03/2020 23:00;1004,7;26,1;0;223;81;0;0;0;NULL;NULL;NULL;servicioWeatherlink;2/03/2020 23:15;servicioWeatherlink;2/03/2020 23:15
3256149;2;1583193600;3/03/2020 0:00;1004,5;26,7;0;158;74;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 0:15;servicioWeatherlink;3/03/2020 0:15
3256168;2;1583197200;3/03/2020 1:00;1004,3;24,4;0;158;81;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 1:15;servicioWeatherlink;3/03/2020 1:15
3256182;2;1583200800;3/03/2020 2:00;1003,9;23,5;0;158;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 2:15;servicioWeatherlink;3/03/2020 2:15
3256201;2;1583204400;3/03/2020 3:00;1003,9;22,9;0;158;88;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 3:15;servicioWeatherlink;3/03/2020 3:15
3256216;2;1583208000;3/03/2020 4:00;1003,8;22,4;0;158;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 4:15;servicioWeatherlink;3/03/2020 4:15
3256231;2;1583211600;3/03/2020 5:00;1004,2;21,9;0;158;91;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 5:15;servicioWeatherlink;3/03/2020 5:15
3256248;2;1583215200;3/03/2020 6:00;1005,2;21,7;0;158;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 6:15;servicioWeatherlink;3/03/2020 6:15
3256262;2;1583218800;3/03/2020 7:00;1005,8;22,3;0;158;94;0;24;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 7:15;servicioWeatherlink;3/03/2020 7:15
3256280;2;1583222400;3/03/2020 8:00;1006,4;25,8;0;158;84;0,5;177;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 8:15;servicioWeatherlink;3/03/2020 8:15
3256300;2;1583226000;3/03/2020 9:00;1006,7;28,4;0;311;72;1,9;422;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 9:15;servicioWeatherlink;3/03/2020 9:15
3256316;2;1583229600;3/03/2020 10:00;1006,4;30,8;0;319;65;4;635;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 10:15;servicioWeatherlink;3/03/2020 10:15
3256333;2;1583233200;3/03/2020 11:00;1005,8;32,7;1,60934;326;58;6,4;795;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 11:15;servicioWeatherlink;3/03/2020 11:15
3256350;2;1583236800;3/03/2020 12:00;1004,4;34;3,21868;306;54;8,2;885;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 12:15;servicioWeatherlink;3/03/2020 12:15
3256368;2;1583240400;3/03/2020 13:00;1003,7;34,7;3,21868;312;55;8,4;890;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 13:15;servicioWeatherlink;3/03/2020 13:15
3256388;2;1583244000;3/03/2020 14:00;1002,8;35,2;6,43736;313;50;7,2;836;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 14:15;servicioWeatherlink;3/03/2020 14:15
3256407;2;1583247600;3/03/2020 15:00;1002,3;35,3;4,82802;350;47;4,6;694;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 15:15;servicioWeatherlink;3/03/2020 15:15
3256427;2;1583251200;3/03/2020 16:00;1001,7;34,8;3,21868;332;48;2,3;476;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 16:15;servicioWeatherlink;3/03/2020 16:15
3256447;2;1583254800;3/03/2020 17:00;1001,7;34,2;1,60934;327;54;0,8;260;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 17:15;servicioWeatherlink;3/03/2020 17:15
3256464;2;1583258400;3/03/2020 18:00;1001,7;33;0;327;59;0;78;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 18:15;servicioWeatherlink;3/03/2020 18:15
3256482;2;1583262000;3/03/2020 19:00;1002;31,3;0;327;64;0;1;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 19:15;servicioWeatherlink;3/03/2020 19:15
3256501;2;1583265600;3/03/2020 20:00;1002,8;29,3;0;327;70;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 20:15;servicioWeatherlink;3/03/2020 20:15
3256518;2;1583269200;3/03/2020 21:00;1003,6;27,9;0;327;76;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 21:15;servicioWeatherlink;3/03/2020 21:15
3256531;2;1583272800;3/03/2020 22:00;1003,9;27,7;0;325;78;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 22:15;servicioWeatherlink;3/03/2020 22:15
3256548;2;1583276400;3/03/2020 23:00;1004,2;27,7;0;217;77;0;0;0;NULL;NULL;NULL;servicioWeatherlink;3/03/2020 23:15;servicioWeatherlink;3/03/2020 23:15
3256566;2;1583280000;4/03/2020 0:00;1004,3;26,9;0;225;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 0:15;servicioWeatherlink;4/03/2020 0:15
3256577;2;1583283600;4/03/2020 1:00;1003,9;26,2;0;225;80;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 1:15;servicioWeatherlink;4/03/2020 1:15
3256593;2;1583287200;4/03/2020 2:00;1003,4;24,4;0;225;86;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 2:15;servicioWeatherlink;4/03/2020 2:15
3256611;2;1583290800;4/03/2020 3:00;1003,3;23,5;0;225;89;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 3:15;servicioWeatherlink;4/03/2020 3:15
3256624;2;1583294400;4/03/2020 4:00;1003,8;22,7;0;225;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 4:15;servicioWeatherlink;4/03/2020 4:15
3256638;2;1583298000;4/03/2020 5:00;1004,7;22,4;0;225;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 5:15;servicioWeatherlink;4/03/2020 5:15
3256657;2;1583301600;4/03/2020 6:00;1005,6;22,2;0;225;94;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 6:15;servicioWeatherlink;4/03/2020 6:15
3256667;2;1583305200;4/03/2020 7:00;1006,5;22,7;0;225;95;0;24;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 7:15;servicioWeatherlink;4/03/2020 7:15
3256683;2;1583308800;4/03/2020 8:00;1007,3;25,7;0;225;86;0,4;151;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 8:15;servicioWeatherlink;4/03/2020 8:15
3256701;2;1583312400;4/03/2020 9:00;1007,6;27,9;0;329;79;1,7;392;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 9:15;servicioWeatherlink;4/03/2020 9:15
3256720;2;1583316000;4/03/2020 10:00;1007,5;29,8;0;312;71;3,7;604;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 10:15;servicioWeatherlink;4/03/2020 10:15
3256736;2;1583319600;4/03/2020 11:00;1006,8;31,5;1,60934;342;65;6;772;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 11:15;servicioWeatherlink;4/03/2020 11:15
3256754;2;1583323200;4/03/2020 12:00;1005,5;32,8;3,21868;310;61;7,8;867;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 12:15;servicioWeatherlink;4/03/2020 12:15
3256773;2;1583326800;4/03/2020 13:00;1004,3;34;3,21868;318;57;8,2;884;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 13:15;servicioWeatherlink;4/03/2020 13:15
3256793;2;1583330400;4/03/2020 14:00;1003,3;34,3;3,21868;304;54;6,7;814;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 14:15;servicioWeatherlink;4/03/2020 14:15
3256810;2;1583334000;4/03/2020 15:00;1002,5;34,4;3,21868;306;50;4,3;688;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 15:15;servicioWeatherlink;4/03/2020 15:15
3256826;2;1583337600;4/03/2020 16:00;1001,7;34,6;1,60934;323;49;2,2;477;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 16:15;servicioWeatherlink;4/03/2020 16:15
3256846;2;1583341200;4/03/2020 17:00;1001,7;33,8;0;331;53;0,7;213;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 17:15;servicioWeatherlink;4/03/2020 17:15
3256865;2;1583344800;4/03/2020 18:00;1002;31,9;0;331;64;0;63;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 18:15;servicioWeatherlink;4/03/2020 18:15
3256884;2;1583348400;4/03/2020 19:00;1002,2;28,9;0;331;74;0;1;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 19:15;servicioWeatherlink;4/03/2020 19:15
3256904;2;1583352000;4/03/2020 20:00;1002,8;27,1;0;331;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 20:15;servicioWeatherlink;4/03/2020 20:15
3256926;2;1583355600;4/03/2020 21:00;1003,5;25,8;0;331;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 21:15;servicioWeatherlink;4/03/2020 21:15
3256941;2;1583359200;4/03/2020 22:00;1004,1;26,6;0;273;81;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 22:15;servicioWeatherlink;4/03/2020 22:15
3256961;2;1583362800;4/03/2020 23:00;1004,9;26,8;0;194;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;4/03/2020 23:15;servicioWeatherlink;4/03/2020 23:15
3256978;2;1583366400;5/03/2020 0:00;1004,6;25,6;0;213;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 0:15;servicioWeatherlink;5/03/2020 0:15
3256999;2;1583370000;5/03/2020 1:00;1003,9;23,9;0;213;87;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 1:15;servicioWeatherlink;5/03/2020 1:15
3257020;2;1583373600;5/03/2020 2:00;1003,8;22,8;0;213;89;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 2:15;servicioWeatherlink;5/03/2020 2:15
3257031;2;1583377200;5/03/2020 3:00;1003,8;22,2;0;213;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 3:15;servicioWeatherlink;5/03/2020 3:15
3257048;2;1583380800;5/03/2020 4:00;1004;21,9;0;213;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 4:15;servicioWeatherlink;5/03/2020 4:15
3257061;2;1583384400;5/03/2020 5:00;1004,3;21,6;0;213;95;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 5:15;servicioWeatherlink;5/03/2020 5:15
3257078;2;1583388000;5/03/2020 6:00;1005,2;21,1;0;213;95;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 6:15;servicioWeatherlink;5/03/2020 6:15
3257095;2;1583391600;5/03/2020 7:00;1006,4;21,5;0;213;96;0;23;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 7:15;servicioWeatherlink;5/03/2020 7:15
3257113;2;1583395200;5/03/2020 8:00;1007;25,1;0;213;88;0,4;160;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 8:15;servicioWeatherlink;5/03/2020 8:15
3257129;2;1583398800;5/03/2020 9:00;1007,2;28,2;0;317;75;1,7;423;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 9:15;servicioWeatherlink;5/03/2020 9:15
3257150;2;1583402400;5/03/2020 10:00;1007,2;30,7;0;311;65;3,6;624;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 10:15;servicioWeatherlink;5/03/2020 10:15
3257164;2;1583406000;5/03/2020 11:00;1006,5;32,3;1,60934;298;61;5,8;781;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 11:15;servicioWeatherlink;5/03/2020 11:15
3257180;2;1583409600;5/03/2020 12:00;1005,9;33,8;1,60934;296;55;7,4;869;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 12:15;servicioWeatherlink;5/03/2020 12:15
3257202;2;1583413200;5/03/2020 13:00;1004,9;34,9;3,21868;324;52;7,7;882;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 13:15;servicioWeatherlink;5/03/2020 13:15
3257219;2;1583416800;5/03/2020 14:00;1003,9;35,1;4,82802;318;49;6,6;828;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 14:15;servicioWeatherlink;5/03/2020 14:15
3257238;2;1583420400;5/03/2020 15:00;1003;35,2;3,21868;336;49;4,3;680;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 15:15;servicioWeatherlink;5/03/2020 15:15
3257257;2;1583424000;5/03/2020 16:00;1002,7;35,2;1,60934;305;48;2,1;474;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 16:15;servicioWeatherlink;5/03/2020 16:15
3257277;2;1583427600;5/03/2020 17:00;1002,8;34,2;0;306;50;0,7;214;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 17:15;servicioWeatherlink;5/03/2020 17:15
3257298;2;1583431200;5/03/2020 18:00;1003;31,7;0;306;64;0;63;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 18:15;servicioWeatherlink;5/03/2020 18:15
3257314;2;1583434800;5/03/2020 19:00;1003,3;28,7;0;306;74;0;1;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 19:15;servicioWeatherlink;5/03/2020 19:15
3257334;2;1583438400;5/03/2020 20:00;1004;26,7;0;306;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 20:15;servicioWeatherlink;5/03/2020 20:15
3257348;2;1583442000;5/03/2020 21:00;1004,8;25,4;0;306;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 21:15;servicioWeatherlink;5/03/2020 21:15
3266404;2;1583445600;5/03/2020 22:00;1005,5;24,4;0;NULL;86;0;0;0;NULL;NULL;NULL;sa;28/03/2020 1:18;sa;28/03/2020 1:18
3257384;2;1583449200;5/03/2020 23:00;1005,9;26,3;0;218;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;5/03/2020 23:15;servicioWeatherlink;5/03/2020 23:15
3257399;2;1583452800;6/03/2020 0:00;1005,7;26,3;0;248;84;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 0:15;servicioWeatherlink;6/03/2020 0:15
3257418;2;1583456400;6/03/2020 1:00;1005,4;24,8;0;248;86;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 1:14;servicioWeatherlink;6/03/2020 1:14
3257435;2;1583460000;6/03/2020 2:00;1004,9;23,3;0;248;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 2:15;servicioWeatherlink;6/03/2020 2:15
3257452;2;1583463600;6/03/2020 3:00;1004,8;22,3;0;248;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 3:15;servicioWeatherlink;6/03/2020 3:15
3257467;2;1583467200;6/03/2020 4:00;1005,2;21,9;0;248;94;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 4:15;servicioWeatherlink;6/03/2020 4:15
3257484;2;1583470800;6/03/2020 5:00;1005,5;21,5;0;248;94;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 5:15;servicioWeatherlink;6/03/2020 5:15
3257500;2;1583474400;6/03/2020 6:00;1006,1;21,2;0;248;95;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 6:15;servicioWeatherlink;6/03/2020 6:15
3257518;2;1583478000;6/03/2020 7:00;1006,8;21,9;0;248;97;0;24;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 7:15;servicioWeatherlink;6/03/2020 7:15
3257535;2;1583481600;6/03/2020 8:00;1007,6;25,4;0;248;91;0,4;158;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 8:15;servicioWeatherlink;6/03/2020 8:15
3257553;2;1583485200;6/03/2020 9:00;1007,6;28,6;0;325;77;1,6;407;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 9:15;servicioWeatherlink;6/03/2020 9:15
3257573;2;1583488800;6/03/2020 10:00;1007,7;30,4;1,60934;317;70;3,6;618;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 10:15;servicioWeatherlink;6/03/2020 10:15
3257590;2;1583492400;6/03/2020 11:00;1006,8;32,1;1,60934;296;62;5,6;774;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 11:15;servicioWeatherlink;6/03/2020 11:15
3257611;2;1583496000;6/03/2020 12:00;1005,7;33,6;3,21868;346;55;7,2;862;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 12:15;servicioWeatherlink;6/03/2020 12:15
3257628;2;1583499600;6/03/2020 13:00;1004,6;35,2;3,21868;317;54;7,6;880;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 13:15;servicioWeatherlink;6/03/2020 13:15
3257645;2;1583503200;6/03/2020 14:00;1003,7;35,1;4,82802;325;51;6,4;821;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 14:15;servicioWeatherlink;6/03/2020 14:15
3257664;2;1583506800;6/03/2020 15:00;1002,8;34,9;4,82802;292;53;4,2;679;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 15:15;servicioWeatherlink;6/03/2020 15:15
3257684;2;1583510400;6/03/2020 16:00;1002,4;34,7;3,21868;329;50;2,2;495;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 16:15;servicioWeatherlink;6/03/2020 16:15
3257705;2;1583514000;6/03/2020 17:00;1002,5;34;1,60934;319;56;0,8;243;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 17:15;servicioWeatherlink;6/03/2020 17:15
3257725;2;1583517600;6/03/2020 18:00;1002,3;32,8;0;319;61;0;91;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 18:15;servicioWeatherlink;6/03/2020 18:15
3257744;2;1583521200;6/03/2020 19:00;1003;29,7;0;319;68;0;3;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 19:15;servicioWeatherlink;6/03/2020 19:15
3257764;2;1583524800;6/03/2020 20:00;1003,4;27,6;0;319;78;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 20:15;servicioWeatherlink;6/03/2020 20:15
3257779;2;1583528400;6/03/2020 21:00;1003,9;26,6;0;319;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 21:15;servicioWeatherlink;6/03/2020 21:15
3257798;2;1583532000;6/03/2020 22:00;1004,8;26,7;0;317;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 22:15;servicioWeatherlink;6/03/2020 22:15
3257816;2;1583535600;6/03/2020 23:00;1004,5;27,2;0;211;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;6/03/2020 23:15;servicioWeatherlink;6/03/2020 23:15
3257833;2;1583539200;7/03/2020 0:00;1004,3;26,6;0;254;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;7/03/2020 0:15;servicioWeatherlink;7/03/2020 0:15
3257852;2;1583542800;7/03/2020 1:00;1004,1;26,1;0;218;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;7/03/2020 1:15;servicioWeatherlink;7/03/2020 1:15
3257869;2;1583546400;7/03/2020 2:00;1003,5;25,6;0;200;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;7/03/2020 2:15;servicioWeatherlink;7/03/2020 2:15
3257886;2;1583550000;7/03/2020 3:00;1003,4;25,4;0;221;86;0;0;0;NULL;NULL;NULL;servicioWeatherlink;7/03/2020 3:15;servicioWeatherlink;7/03/2020 3:15
